Timestamp,Combined Value1,Combined Value2,Combined Value3,Combined Value4
1742724671292780,402063,0,439520,517
1742724671300288,401718,0,439235,512
1742724671307796,401372,0,438881,527
1742724671315304,400843,73,438619,541
1742724671322985,401035,0,438354,505
1742724671331133,401235,20,438569,517
1742724671339281,401000,0,438289,505
1742724671347429,400807,0,438059,514
1742724671355577,400656,0,437753,524
1742724671363725,400621,0,437632,518
1742724671371873,400788,0,437585,530
1742724671379952,400938,0,437604,535
1742724671387760,401431,92,438245,532
1742724671395568,401179,0,438089,515
1742724671403376,401034,0,437941,531
1742724671411184,400951,0,437739,505
1742724671418992,400906,32,437521,539
1742724671426800,401091,1,437668,544
1742724671434601,401154,0,437831,521
1742724671442317,401480,13,438097,516
1742724671450033,401248,0,437876,539
1742724671457749,401577,0,437991,540
1742724671465465,401383,0,437827,513
1742724671473181,401216,0,437600,525
1742724671480897,401239,0,437606,542
1742724671488689,400776,0,437326,507
1742724671496689,401514,19,437524,542
1742724671504689,400980,0,437176,530
1742724671512689,401016,0,437245,498
1742724671520689,401174,56,437349,550
1742724671528689,401031,0,437306,515
1742724671536689,401141,0,437429,551
1742724671544799,402034,0,437782,507
1742724671553227,403134,9,439319,550
1742724671561655,403740,0,440246,552
1742724671570083,404826,0,441045,549
1742724671578511,405222,0,441065,527
1742724671586939,405153,0,440949,494
1742724671595367,404608,0,440638,532
1742724671603517,403963,0,440255,514
1742724671610749,402906,16,439594,536
1742724671617981,402811,0,439436,512
1742724671625213,403332,65,439935,537
1742724671632445,404160,0,440674,518
1742724671639677,405260,0,441659,536
1742724671646909,406311,0,442709,531
1742724671654358,407221,0,443469,537
1742724671662454,407351,50,443982,545
1742724671670550,407350,0,443894,530
1742724671678646,406953,0,443508,520
1742724671686742,406625,0,443111,516
1742724671694838,406447,0,442986,504
1742724671702934,406450,0,443187,553
1742724671710984,406480,0,443175,546
1742724671718844,406671,7,443133,540
1742724671726704,406740,8,443249,526
1742724671734564,406910,0,443441,527
1742724671742424,407436,0,443953,503
1742724671750284,407839,0,444488,524
1742724671758144,408434,0,445034,552
1742724671767343,409053,0,445319,535
1742724671780479,409122,31,445771,554
1742724671793615,409256,0,445838,531
1742724671806751,409419,0,445928,534
1742724671819887,409099,0,445665,554
1742724671833023,408744,0,445234,552
1742724671846159,408445,0,444719,550
1742724671856872,407607,0,443750,535
1742724671860300,406507,90,443530,565
1742724671863728,406597,0,443351,514
1742724671867156,406331,0,442586,517
1742724671870584,405836,0,442009,531
1742724671874012,405981,0,442006,517
1742724671877440,406394,0,442500,527
1742724671881677,406714,0,442734,523
1742724671888245,407410,68,443269,526
1742724671894813,407193,0,443009,523
1742724671901381,407246,0,443079,539
1742724671907949,407391,0,443164,506
1742724671914517,407700,0,443148,529
1742724671921085,407887,0,443132,538
1742724671928173,407188,0,442717,530
1742724671936741,406955,27,442881,540
1742724671945309,406611,0,441929,526
1742724671953877,406298,0,441444,542
1742724671962445,405802,0,440949,510
1742724671971013,405555,0,440673,517
1742724671979581,405524,0,440562,550
1742724671988017,405229,0,440481,512
1742724671996049,405271,0,440379,545
1742724672004081,405263,0,440407,540
1742724672012113,405254,0,440386,533
1742724672020145,405299,0,440454,542
1742724672028177,405351,0,440547,507
1742724672036209,405343,0,440601,517
1742724672044201,405460,7,440500,552
1742724672052065,405637,16,440384,536
1742724672059929,405126,0,440200,503
1742724672067793,404983,0,440060,532
1742724672075657,405101,0,440079,504
1742724672083521,405088,0,440015,531
1742724672091385,405191,1,440163,525
1742724672099389,405356,0,440180,496
1742724672107733,405459,65,440354,540
1742724672116077,405483,0,440422,491
1742724672124421,405481,0,440295,525
1742724672132765,405407,0,440270,488
1742724672141109,405516,0,440422,500
1742724672149453,405774,0,440528,525
1742724672157438,405898,0,440541,485
1742724672164294,406045,0,440536,555
1742724672171150,405720,0,440490,510
1742724672178006,405638,0,440500,514
1742724672184862,405569,0,440326,529
1742724672191718,405677,0,440462,502
1742724672198574,405858,0,440455,541
1742724672205826,405474,0,440253,505
1742724672214254,405915,42,440309,530
1742724672222682,405537,0,440151,496
1742724672231110,405495,0,440111,527
1742724672239538,405387,0,440070,497
1742724672247966,405583,0,440262,496
1742724672256394,405702,0,440448,526
1742724672264728,405528,0,440256,503
1742724672272728,405789,1,440484,530
1742724672280728,405921,0,440550,514
1742724672288728,405866,0,440670,522
1742724672296728,406259,0,441026,508
1742724672304728,406383,0,441161,506
1742724672312728,407543,0,442163,537
1742724672320463,408107,0,443142,514
1742724672327319,409249,1,443982,525
1742724672334175,409280,0,443741,534
1742724672341031,409203,0,443540,515
1742724672347887,408847,0,443389,521
1742724672354743,407980,0,442997,513
1742724672361599,407396,0,442198,531
1742724672369039,406730,0,441719,507
1742724672378179,407278,0,442035,519
1742724672387319,407696,2,442843,515
1742724672396459,408848,0,443880,525
1742724672405599,410094,0,444949,501
1742724672414739,410982,0,445872,509
1742724672423879,411663,0,446583,524
1742724672432320,411535,0,446474,526
1742724672438604,410473,1,445627,536
1742724672444888,410272,0,445187,523
1742724672451172,409812,0,444928,523
1742724672457456,409953,0,445169,523
1742724672463740,409981,0,445296,513
1742724672470024,410163,0,445397,537
1742724672476871,410784,0,445589,515
1742724672485299,410819,4,445893,541
1742724672493727,411101,0,446366,511
1742724672502155,411736,0,446897,544
1742724672510583,412001,0,447383,542
1742724672519011,412382,0,447851,523
1742724672527439,412792,0,448268,547
1742724672535690,413356,0,448435,549
1742724672543402,413232,0,448473,560
1742724672551114,412731,0,448314,538
1742724672558826,412331,0,447782,556
1742724672566538,411800,0,447232,541
1742724672574250,411028,0,446465,528
1742724672581962,410723,0,446021,537
1742724672589722,410326,0,446178,534
1742724672597578,409958,0,445607,546
1742724672605434,409358,0,444821,523
1742724672613290,409041,0,444388,508
1742724672621146,409451,0,444788,516
1742724672629002,410058,0,445380,538
1742724672636858,410444,0,445614,535
1742724672644859,410162,0,445536,516
1742724672653287,410254,0,445572,522
1742724672661715,410408,0,445560,515
1742724672670143,410501,0,445348,508
1742724672678571,410325,0,444999,519
1742724672686999,410123,0,444690,524
1742724672695427,409407,0,444257,536
1742724672703750,409591,0,443819,509
1742724672711750,409244,0,443413,564
1742724672719750,408835,0,443186,516
1742724672727750,408509,0,443046,528
1742724672735750,408465,0,442853,513
1742724672743750,408418,0,442872,514
1742724672751750,408326,0,442879,514
1742724672759580,408296,0,442605,510
1742724672766864,408166,0,442525,526
1742724672774148,408160,0,442685,499
1742724672781432,408011,0,442599,498
1742724672788716,408051,0,442690,504
1742724672796000,408125,0,442675,537
1742724672803284,407978,1,442468,554
1742724672810719,407730,0,442291,490
1742724672818575,407916,62,442453,523
1742724672826431,407466,0,441886,492
1742724672834287,407551,0,441918,499
1742724672842143,407707,0,442000,489
1742724672849999,407800,0,441973,509
1742724672857855,407885,0,442163,525
1742724672865800,407698,0,441972,503
1742724672873940,407925,17,441976,522
1742724672882080,407758,0,441903,507
1742724672890220,407776,0,441913,556
1742724672898360,407833,0,442000,494
1742724672906500,407918,0,442150,506
1742724672914640,407940,2,442119,528
1742724672922779,407855,0,441990,506
1742724672930807,407802,0,442008,542
1742724672938835,407722,0,441903,544
1742724672946863,407719,0,441814,522
1742724672954891,407595,5,441773,508
1742724672962919,407632,0,441850,509
1742724672970947,407516,0,441873,532
1742724672979050,407845,0,441860,531
1742724672987298,407437,13,441902,514
1742724672995546,407776,0,441907,507
1742724673003794,407918,0,441976,513
1742724673012042,407922,0,442024,524
1742724673020290,408018,0,442176,507
1742724673028538,408135,0,442265,525
1742724673036658,408187,0,442395,515
1742724673044370,408487,36,442347,536
1742724673052082,408258,0,442242,510
1742724673059794,408366,0,442367,516
1742724673067506,408389,0,442421,519
1742724673075218,408428,0,442659,514
1742724673082930,408698,0,442985,519
1742724673090686,409910,0,444019,523
1742724673098550,410887,23,445545,540
1742724673106414,411698,0,446322,517
1742724673114278,411791,0,446131,518
1742724673122142,411586,0,445742,520
1742724673130006,410649,0,445106,539
1742724673137870,410016,3,444664,566
1742724673145606,408998,0,443995,518
1742724673152890,408976,0,443624,529
1742724673160174,409104,69,443925,524
1742724673167458,410040,0,444773,551
1742724673174742,411305,0,445820,535
1742724673182026,412580,0,446936,548
1742724673189310,412974,0,447956,537
1742724673196742,413724,0,448560,527
1742724673204598,413170,27,448698,546
1742724673212454,413061,0,448050,523
1742724673220310,412669,0,447673,525
1742724673228166,412463,0,447508,523
1742724673236022,412374,0,447605,549
1742724673243878,412588,0,447917,550
1742724673251804,412633,0,447952,517
1742724673259876,412967,7,448296,545
1742724673267948,413289,0,448462,534
1742724673276020,413759,0,449060,559
1742724673284092,414034,0,449505,533
1742724673292164,414679,0,450263,536
1742724673300236,415078,0,450768,575
1742724673308723,415694,0,451288,543
1742724673318419,415750,41,451688,576
1742724673328115,415525,0,451551,536
1742724673337811,415350,0,451317,543
1742724673347507,415258,0,451168,557
1742724673357203,415015,0,450777,555
1742724673366899,414109,0,450206,566
1742724673375732,413926,36,450101,554
1742724673381872,413986,0,450259,575
1742724673388012,413482,0,449638,538
1742724673394152,412877,0,448711,530
1742724673400292,412156,0,448059,529
1742724673406432,412239,0,448116,528
1742724673412572,412991,0,448745,540
1742724673419088,413109,0,448994,513
1742724673426656,413467,0,449029,533
1742724673434224,412902,0,448766,525
1742724673441792,413140,0,448890,529
1742724673449360,413149,0,448739,554
1742724673456928,413190,0,448486,529
1742724673464496,412959,0,448013,562
1742724673472084,412767,0,447591,541
1742724673479652,412048,4,447065,553
1742724673487220,411775,0,446612,552
1742724673494788,411576,0,446277,521
1742724673502356,411470,0,446006,521
1742724673509924,411647,0,446177,530
1742724673517492,411398,0,446289,553
1742724673525229,411685,0,446616,525
1742724673533369,411742,74,447047,569
1742724673541509,411960,0,446953,534
1742724673549649,412134,0,447309,499
1742724673557789,412241,0,447330,504
1742724673565929,412258,0,447465,513
1742724673574069,412802,0,447447,552
1742724673582089,411671,0,446865,529
1742724673589657,411738,52,447020,549
1742724673597225,411711,0,446763,518
1742724673604793,411459,0,446487,516
1742724673612361,411427,0,446376,524
1742724673619929,411495,0,446441,526
1742724673627497,411502,0,446467,541
1742724673635068,411720,0,446517,521
1742724673642640,411755,47,446942,567
1742724673650212,411739,0,446926,537
1742724673657784,411665,0,446920,540
1742724673665356,411791,0,447016,512
1742724673672928,411999,0,447279,538
1742724673680500,412179,0,447451,571
1742724673688235,412210,4,447526,530
1742724673696375,412581,35,447852,566
1742724673704515,412289,0,447402,550
1742724673712655,412214,0,447333,538
1742724673720795,411858,0,447051,532
1742724673728935,411641,0,446954,523
1742724673737075,411553,10,446847,553
1742724673745255,411475,0,446756,538
1742724673753539,411348,17,446764,552
1742724673761823,411633,0,446910,533
1742724673770107,411771,0,447109,530
1742724673778391,412129,0,447436,555
1742724673786675,412362,0,447735,537
1742724673794959,412752,0,448056,558
1742724673803067,412447,0,448181,542
1742724673810639,413437,0,448654,590
1742724673818211,413342,0,448871,543
1742724673825783,413574,0,449076,558
1742724673833355,413608,0,449255,544
1742724673840927,413523,0,449333,517
1742724673848499,413629,0,449622,565
1742724673856339,413670,0,449663,523
1742724673864907,414159,0,449755,573
1742724673873475,414442,0,450373,527
1742724673882043,415081,0,451074,539
1742724673890611,414635,0,450887,557
1742724673899179,413837,0,449904,534
1742724673907747,413204,0,448830,556
1742724673916005,412683,0,448558,546
1742724673923289,412184,0,448394,565
1742724673930573,411154,0,447750,537
1742724673937857,411295,0,448014,537
1742724673945141,412279,0,448997,542
1742724673952425,413264,0,449768,532
1742724673959709,414428,88,450800,569
1742724673967090,415122,0,451278,558
1742724673974658,415741,48,452227,554
1742724673982226,416303,0,452979,550
1742724673989794,416513,0,453281,565
1742724673997362,416448,0,453328,537
1742724674004930,416245,0,453249,551
1742724674012498,416147,0,453524,556
1742724674020684,416267,0,453711,575
1742724674030684,416693,1,454173,564
1742724674040684,416677,0,454282,577
1742724674050684,416808,0,454643,562
1742724674060684,417665,0,455042,547
1742724674070684,418083,0,455488,563
1742724674080684,418756,0,456066,586
1742724674089707,419000,0,456590,563
1742724674095715,419631,119,457119,601
1742724674101723,418349,0,456145,537
1742724674107731,417825,0,455615,576
1742724674113739,417576,0,455401,551
1742724674119747,417522,0,455284,555
1742724674125755,417437,0,455156,570
1742724674132194,416736,0,454666,553
1742724674139894,416071,0,454283,575
1742724674147594,415205,0,453833,533
1742724674155294,413975,0,452585,540
1742724674162994,412535,0,450998,544
1742724674170694,411419,0,449803,550
1742724674178394,411146,1,449542,561
1742724674186147,411166,0,449643,554
1742724674194003,412237,20,450197,577
1742724674201859,411944,0,450320,525
1742724674209715,411935,0,450270,553
1742724674217571,411699,0,449793,515
1742724674225427,411424,0,449258,546
1742724674233283,411119,0,448579,559
1742724674241141,410554,0,447898,537
1742724674248997,409661,4,447367,562
1742724674256853,408538,0,446329,510
1742724674264709,407576,0,445305,525
1742724674272565,406901,0,444582,490
1742724674280421,406168,0,443842,519
1742724674288277,405675,1,443315,502
1742724674296115,405523,0,442951,518
1742724674303827,404847,0,442488,545
1742724674311539,404880,13,442369,511
1742724674319251,404474,0,441881,507
1742724674326963,404155,0,441619,508
1742724674334675,403751,0,441213,516
1742724674342387,403360,3,440665,533
1742724674350140,402677,0,440183,525
1742724674357996,402630,5,439980,523
1742724674365852,402160,0,439405,507
