Timestamp,Combined Value1,Combined Value2,Combined Value3,Combined Value4,Combined Value5,Combined Value6,Combined Value7,Combined Value8
1742111502951295,18353,0,35826,4984,7227,0,43503,0
1742111502968151,17418,0,35491,5032,7062,0,44020,0
1742111502985007,17361,0,35940,5049,,,,
1742111502992751,9586,0,44619,0,16474,0,35684,5036
1742111503004055,8101,0,44515,0,18796,0,36375,5049
1742111503015359,6904,0,44835,0,16647,0,35644,5023
1742111503026663,7622,0,45055,0,,,,
1742111503033259,17928,0,36231,5018,9953,0,44816,0
1742111503052115,15914,0,35074,5020,7467,0,44968,0
1742111503070971,17237,5,35698,5066,8497,0,44273,0
1742111503089827,18230,15,36119,5056,,,,
1742111503099013,9115,0,45320,0,17144,0,35995,5057
1742111503115869,7256,0,45317,0,17980,0,36169,5071
1742111503132725,8203,0,45201,0,16521,0,35541,5087
1742111503149581,7242,0,45197,0,,,,
1742111503157553,18782,0,35770,5058,9687,0,45462,0
1742111503170697,18011,7,36086,5028,7271,0,45514,0
1742111503183841,17600,0,35586,5032,7428,0,45652,0
1742111503196985,16700,12,35193,5011,,,,
1742111503203848,10888,0,46070,0,16917,0,35171,5017
1742111503219288,7848,0,45893,0,19300,0,36012,5040
1742111503234728,7681,0,45642,0,17164,0,35753,5005
1742111503250168,7710,0,45900,0,,,,
1742111503258302,18428,0,36081,5024,9032,0,45820,0
1742111503276854,16622,0,35539,5012,7543,0,45974,0
1742111503295406,18084,0,35620,5013,8405,0,45802,0
1742111503313958,18418,1,35698,5010,,,,
1742111503322391,9212,0,46183,0,17203,0,35548,4996
1742111503334103,8336,0,46187,0,18115,0,35893,4998
1742111503345815,6698,0,45740,0,16575,0,35526,4988
1742111503357527,6918,0,45961,0,,,,
1742111503364281,19259,0,35768,4986,10694,0,46172,0
1742111503383137,18366,0,36085,5005,6935,0,46074,0
1742111503401993,17515,0,35528,5009,8336,0,45898,0
1742111503420849,17666,0,35787,5036,,,,
1742111503429801,9436,0,45591,0,17102,0,35436,5062
1742111503444649,7913,0,45557,0,19252,0,35971,5051
1742111503459497,8357,0,45424,0,17300,0,35597,5021
1742111503474345,6923,0,45636,0,,,,
1742111503481807,18317,0,35848,5034,10634,0,45968,0
1742111503496951,16976,0,35855,5010,8250,0,46376,0
1742111503512095,18194,0,35677,4998,7545,0,46348,0
1742111503527239,18474,0,36019,4997,,,,
1742111503534864,11063,0,46449,0,17234,0,35576,5001
1742111503550288,8412,0,45916,0,18253,0,36221,5022
1742111503565712,7843,0,46322,0,16621,0,35660,5011
1742111503581136,8210,0,46181,0,,,,
1742111503589749,18811,0,35854,5028,8952,0,46058,0
1742111503612317,17573,0,35897,5009,7893,0,46207,0
1742111503634885,17186,4,35951,5011,8141,0,45995,0
1742111503657453,16887,0,35786,5022,,,,
1742111503666810,9170,0,46453,0,16540,0,35628,5005
1742111503673954,8623,0,46410,0,18592,0,35939,5024
1742111503681098,7383,0,45870,0,17053,0,35764,5046
1742111503688242,7707,0,45816,0,,,,
1742111503693304,17653,0,35907,5074,10597,0,45641,0
1742111503712152,16773,0,35033,5034,7443,0,46146,0
1742111503731000,17821,0,35520,5025,9121,0,46238,0
1742111503749848,18299,0,36036,5050,,,,
1742111503758829,8835,0,46257,0,17386,0,35655,5018
1742111503773965,7470,0,46312,0,18393,0,36180,5023
1742111503789101,8749,0,46122,0,16974,0,35718,5004
1742111503804237,7335,0,45775,0,,,,
1742111503812026,19739,0,35891,5049,10335,0,45923,0
1742111503828882,18720,0,35900,5031,7316,0,45791,0
1742111503845738,18480,0,35831,5037,7611,0,46071,0
1742111503862594,17780,0,35776,5014,,,,
1742111503871165,10466,0,46029,0,17783,0,35824,5001
1742111503889165,8160,0,46211,0,19485,0,35710,5005
1742111503907165,8156,0,45535,0,17870,0,35742,4980
1742111503925165,7305,0,45681,0,,,,
1742111503933830,19061,0,35961,4999,8692,0,45185,0
1742111503948966,18036,0,35726,4969,7648,0,45433,0
1742111503964102,19185,0,35935,4991,8649,0,45327,0
1742111503979238,19212,0,36095,4967,,,,
1742111503986248,8660,0,45620,0,18626,0,35751,4934
1742111503996816,8929,0,46105,0,18511,0,35881,4929
1742111504007384,6937,0,45743,0,17310,0,35602,4931
1742111504017952,7666,0,46179,0,,,,
1742111504024778,19126,0,35769,4944,9736,0,45231,0
1742111504047634,18341,4,35593,4971,7644,0,46402,0
1742111504070490,18448,0,36138,4995,8884,0,46075,0
1742111504093346,17737,0,35911,4947,,,,
1742111504103275,9019,0,45603,0,17751,0,35475,4983
1742111504114131,7753,0,45606,0,19558,0,35869,4987
1742111504124987,7916,0,45267,0,17483,0,35777,4982
1742111504135843,7364,0,45667,0,,,,
1742111504141807,18825,0,36043,4975,9634,0,45824,0
1742111504156951,17280,0,35620,4947,8138,0,46131,0
1742111504172095,18824,0,35985,4970,7700,0,46303,0
1742111504187239,18577,9,35746,4974,,,,
1742111504194811,10365,0,46033,0,17508,0,35464,4961
1742111504209955,8500,0,46098,0,18319,0,36198,4979
1742111504225099,8328,0,46157,0,17040,0,35817,4973
1742111504240243,7325,0,46080,0,,,,
1742111504248390,18902,0,35873,4983,9126,0,46226,0
1742111504268102,17362,3,35814,4989,8088,0,46474,0
1742111504287814,17458,12,35832,4999,8731,0,46328,0
1742111504307526,17122,0,35936,4997,,,,
1742111504317247,8983,0,46420,0,16885,0,35962,4976
1742111504335815,9079,0,46344,0,18280,0,35821,4986
1742111504354383,7194,0,46201,0,16647,0,35763,4988
1742111504372951,7345,0,45941,0,,,,
1742111504381310,17333,0,35586,5043,10046,0,45500,0
1742111504392454,16738,14,35825,5046,7420,0,46050,0
1742111504403598,18005,0,35843,5014,8648,0,46109,0
1742111504414742,17753,0,35915,5015,,,,
1742111504420753,8875,0,46277,0,17047,0,35591,4998
1742111504435321,7584,0,46818,0,17538,0,35789,4989
1742111504449889,8551,0,46383,0,16148,0,35658,4969
1742111504464457,7128,0,46291,0,,,,
1742111504472225,19222,0,35886,4971,10236,0,46378,0
1742111504490521,17614,0,35527,4972,7065,0,45949,0
1742111504508817,18176,0,36010,4978,7655,0,46335,0
1742111504527113,17677,14,36007,4935,,,,
1742111504535453,10539,0,46101,0,17908,0,35485,4965
1742111504547165,7417,0,45980,0,19221,0,35876,4954
1742111504558877,8956,0,46244,0,17434,0,35958,4956
1742111504570589,6847,0,45894,0,,,,
1742111504577362,18529,7,35955,4955,8900,0,45252,0
1742111504596210,17452,0,35507,4963,8107,0,45186,0
1742111504615058,18773,0,35731,4947,7747,0,45433,0
1742111504633906,18399,0,35566,4950,,,,
1742111504642423,9408,0,45307,0,17887,0,35881,4956
1742111504653847,8439,0,44936,0,18271,0,35897,4945
1742111504665271,7565,0,45123,0,17173,0,35551,4962
1742111504676695,7868,0,44332,0,,,,
1742111504683337,19437,0,36003,5021,10741,0,44143,0
1742111504702193,17874,0,35542,5000,7165,0,44611,0
1742111504721049,18306,8,35791,5032,8643,0,44724,0
1742111504739905,17486,0,35684,5028,,,,
1742111504748947,8614,0,44459,0,17606,0,35549,5026
1742111504764659,6754,0,44257,0,19666,0,36432,5008
1742111504780371,8024,0,44148,0,17453,0,35733,4993
1742111504796083,7250,0,44669,0,,,,
1742111504803892,18517,17,35853,4988,10043,0,44503,0
1742111504819028,16756,0,35580,4982,6918,0,44202,0
1742111504834164,18435,0,35659,5004,7180,0,44601,0
1742111504849300,18436,0,36282,4998,,,,
1742111504857195,9943,0,43597,0,16855,0,35374,4979
1742111504874907,7154,0,44267,0,17388,0,35288,5034
1742111504892619,8280,0,43658,0,16471,0,35764,5063
1742111504910331,7017,0,44040,0,,,,
1742111504918919,18988,12,36201,5065,8239,0,43479,0
1742111504934343,17805,0,35805,5016,8178,0,43601,0
1742111504949767,17640,0,36055,5058,6769,0,43399,0
1742111504965191,16579,17,35787,5054,,,,
1742111504972402,8484,0,43219,0,17344,0,36118,5075
1742111504983802,7617,0,43463,0,18496,0,36181,5091
1742111504995202,6401,0,43442,0,16483,0,35770,5055
1742111505006602,7617,0,43878,0,,,,
1742111505013377,17670,21,35867,5080,10079,0,43247,0
1742111505033377,15866,0,35107,5020,6807,0,43100,0
1742111505053377,17988,0,35642,5083,8355,0,43684,0
1742111505073377,17405,0,36116,5095,,,,
1742111505083345,8589,0,43431,0,16373,0,35718,5069
1742111505103057,6722,0,43560,0,17339,0,36028,5026
1742111505122769,8196,0,43475,0,15957,0,35596,5012
1742111505142481,6719,0,43500,0,,,,
1742111505151099,18692,9,36117,5011,9568,0,43062,0
1742111505160811,17687,0,36008,5004,6856,0,43464,0
1742111505170523,17585,6,35940,4979,6219,0,42696,0
1742111505180235,16917,0,35777,4974,,,,
1742111505185824,10112,0,43309,0,17394,0,35486,4972
1742111505201248,7270,0,43203,0,18602,0,35968,4997
1742111505216672,8521,0,43102,0,16762,0,35538,4968
1742111505232096,7178,0,43550,0,,,,
1742111505240371,18120,0,35936,5010,8808,0,43160,0
1742111505260083,16901,0,35587,4969,8567,0,43149,0
1742111505279795,18364,0,35584,4990,6989,0,42849,0
1742111505299507,18333,0,36047,5021,,,,
1742111505308129,8737,0,42489,0,17229,0,35895,5002
1742111505317833,7380,0,42534,0,17428,0,35749,5020
1742111505327537,6440,0,42445,0,16602,0,35592,4985
1742111505337241,7702,0,42640,0,,,,
1742111505343349,19025,0,36105,4995,10120,0,42490,0
1742111505363061,17733,0,35778,5018,6945,0,42228,0
1742111505382773,17880,0,35654,5065,7429,0,41703,0
1742111505402485,17029,0,35845,5054,,,,
1742111505411738,8354,0,42245,0,17517,0,35650,5059
1742111505426594,6975,0,42650,0,18551,0,36030,5072
1742111505441450,7976,0,42274,0,16536,0,35469,5073
1742111505456306,6720,0,42444,0,,,,
1742111505463709,17878,7,35951,5075,9806,0,42306,0
1742111505478277,15949,0,35771,5032,6896,0,42701,0
1742111505492845,18065,0,35940,5039,6639,0,42617,0
1742111505507413,17826,6,36433,5069,,,,
1742111505514928,10198,0,42728,0,16558,0,35596,5037
1742111505531208,7009,0,42693,0,16789,0,35773,5034
1742111505547488,8228,0,42534,0,15523,0,35304,5030
1742111505563768,6874,0,42888,0,,,,
1742111505572069,18446,0,36117,5069,8623,0,42491,0
1742111505589493,16159,0,35643,5056,8213,0,42699,0
1742111505606917,16914,0,35854,5095,7549,0,42838,0
1742111505624341,15975,21,35600,5103,,,,
1742111505632348,9051,0,42392,0,16784,0,35908,5071
1742111505644060,7715,0,43008,0,17816,0,36158,5101
1742111505655772,6674,0,43059,0,15815,0,35839,5105
1742111505667484,7470,0,43353,0,,,,
1742111505674876,16950,0,35832,5061,9493,0,43422,0
1742111505698876,15209,0,35533,5066,6960,0,43753,0
1742111505722876,16910,1,35707,5051,8400,0,43593,0
1742111505746876,16538,0,35849,5076,,,,
1742111505757462,8384,0,43525,0,16062,0,35404,5042
1742111505770030,6345,0,43052,0,17091,0,36573,5069
1742111505782598,8333,0,43816,0,15896,0,35734,5087
1742111505795166,7181,0,43919,0,,,,
1742111505801708,18169,4,35953,5064,10183,0,43923,0
1742111505816276,16527,0,35496,5047,6945,0,43865,0
1742111505830844,17212,0,35872,5053,6468,0,43215,0
1742111505845412,16260,13,35526,5056,,,,
1742111505852562,9881,0,43306,0,16837,0,35755,5051
1742111505865946,7015,0,43647,0,18187,0,35978,5005
1742111505879330,8246,0,43751,0,16121,0,35555,4994
1742111505892714,7028,0,44076,0,,,,
1742111505900092,17385,0,35811,5012,8402,0,43608,0
1742111505918948,15703,0,35389,5020,7896,0,43803,0
1742111505937804,17772,0,35775,5028,7065,0,44018,0
1742111505956660,17466,0,35726,5008,,,,
1742111505965062,9528,0,43987,0,16214,0,35194,5006
1742111505975630,8478,0,43786,0,16655,0,35502,5038
1742111505986198,7048,0,43977,0,16109,0,35679,5027
1742111505996766,7430,0,43970,0,,,,
1742111506003148,18355,5,35982,5003,10070,0,43578,0
1742111506022284,16848,0,35825,5008,7246,0,44318,0
1742111506041420,16843,0,35679,5001,7643,0,44038,0
1742111506060556,16295,0,36128,4982,,,,
1742111506069675,8673,0,44413,0,16959,19,35686,4997
1742111506085099,6916,0,44284,0,18072,2,35925,4980
1742111506100523,8243,0,43994,0,16192,0,35534,5027
1742111506115947,7389,0,44014,0,,,,
1742111506123820,17241,0,35875,5054,9890,0,43635,0
1742111506140388,15636,0,35744,5046,6709,0,43405,0
1742111506156956,17396,0,35394,5096,6962,0,43794,0
1742111506173524,16822,4,35806,5075,,,,
1742111506181403,10604,0,44034,0,16660,0,35472,5072
1742111506194539,6923,0,43139,0,16414,5,36107,5108
1742111506207675,7700,0,43490,0,15823,0,35711,5119
1742111506220811,6831,0,43660,0,,,,
1742111506228400,17516,0,35849,5093,8057,0,43642,0
1742111506249536,15667,0,35401,5047,8601,0,43907,0
1742111506270672,16425,0,35892,5069,6971,0,43651,0
1742111506291808,14916,4,35411,5072,,,,
1742111506300853,9466,0,44409,0,16302,0,35915,5047
1742111506309709,8162,0,43928,0,16829,0,36194,5071
1742111506318565,6845,0,43725,0,14997,0,35467,5093
1742111506327421,7785,0,43811,0,,,,
1742111506333152,16316,0,36092,5101,10389,0,43494,0
1742111506352288,14514,0,35612,5109,7235,0,44321,0
1742111506371424,16479,0,35830,5086,8430,0,44286,0
1742111506390560,15980,0,36019,5054,,,,
1742111506399962,8866,0,44739,0,15742,0,35520,5029
1742111506417674,7417,0,45217,0,15403,9,35823,5034
1742111506435386,8872,0,45002,0,14748,0,35711,5023
1742111506453098,7100,0,44689,0,,,,
1742111506461289,17433,2,35931,5002,10485,0,44226,0
1742111506473569,15975,0,35793,5089,7673,0,43971,0
1742111506485849,16569,0,35829,5064,6844,0,43212,0
1742111506498129,15721,0,35726,5014,,,,
1742111506504652,10274,0,43852,0,16665,0,35856,5034
1742111506519796,6888,0,43556,0,17250,0,36108,5045
1742111506534940,8325,0,44139,0,15536,0,35496,5059
1742111506550084,7009,0,43991,0,,,,
1742111506558126,16639,0,35688,5043,8779,0,44008,0
1742111506576982,15535,0,35700,5054,8482,0,44032,0
1742111506595838,17291,0,35768,5072,7225,0,43588,0
1742111506614694,16465,0,35715,5061,,,,
1742111506623204,9622,0,43718,0,15867,18,35635,5056
1742111506634628,7876,0,43864,0,15915,20,35458,5055
1742111506646052,7279,0,44117,0,15474,0,35634,5076
1742111506657476,8389,0,44511,0,,,,
1742111506664122,17581,16,36101,5057,10426,0,44007,0
1742111506682978,16163,0,35583,5028,7016,0,44157,0
1742111506701834,16523,0,35904,5120,8916,0,44324,0
1742111506720690,15360,0,35832,5137,,,,
1742111506729621,9092,0,44365,0,17039,16,35914,5091
1742111506744477,7555,0,44357,0,16534,0,35841,5109
1742111506759333,8507,0,43666,0,15348,0,35746,5104
1742111506774189,6824,0,43648,0,,,,
1742111506781869,15671,1,35804,5140,10053,0,44284,0
1742111506798725,15118,0,35441,5107,7416,0,43998,0
1742111506815581,17301,0,35947,5088,7679,0,44231,0
1742111506832437,15929,0,35586,5079,,,,
1742111506840424,10285,0,43644,0,15739,0,35590,5095
1742111506853560,6982,0,44154,0,15456,0,35737,5114
1742111506866696,8530,0,44379,0,14601,0,35312,5135
1742111506879832,7440,0,44754,0,,,,
1742111506887260,17155,2,36074,5142,9009,0,43990,0
1742111506907260,14779,0,35283,5095,8451,0,44394,0
1742111506927260,15398,0,35867,5135,6988,0,44204,0
1742111506947260,14383,0,35600,5129,,,,
1742111506956121,10086,0,44595,0,15540,0,35519,5125
1742111506966977,7403,0,44237,0,15995,0,36098,5129
1742111506977833,7168,0,44531,0,14512,0,35381,5140
1742111506988689,8419,0,44813,0,,,,
1742111506995286,15597,0,35835,5098,11082,0,45008,0
1742111507015454,14035,0,35553,5078,7457,0,44810,0
1742111507035622,16149,0,35913,5130,7842,0,44915,0
1742111507055790,15357,3,35886,5097,,,,
1742111507065082,8867,0,44908,0,15164,0,35734,5089
1742111507078898,7239,0,44766,0,15017,2,35727,5084
1742111507092714,7942,0,44612,0,14829,0,35602,5099
1742111507106530,7582,0,44444,0,,,,
1742111507113731,16878,9,35925,5054,10400,0,44755,0
1742111507129723,15399,0,35693,5040,7214,0,44546,0
1742111507145715,16327,0,35925,5055,7244,0,44367,0
1742111507161707,14873,0,35434,5042,,,,
1742111507169408,10868,0,44507,0,16588,0,35976,5044
1742111507183008,7047,0,44210,0,16581,0,35849,5025
1742111507196608,8285,0,44581,0,15261,0,35693,5019
1742111507210208,7098,0,43981,0,,,,
1742111507217782,16326,0,35652,5080,8457,0,43468,0
1742111507237494,15276,0,35543,5047,9071,0,44379,0
1742111507257206,17593,0,35894,5061,8029,0,43913,0
1742111507276918,16070,0,35620,5053,,,,
1742111507285924,9446,0,43525,0,16629,0,35670,5041
1742111507298780,7917,0,43147,0,16081,0,36081,5072
1742111507311636,7088,0,43266,0,15657,0,35784,5081
1742111507324492,7991,0,43655,0,,,,
1742111507332083,17588,12,36135,5078,10225,0,43649,0
1742111507354075,15320,0,35414,5055,7105,0,43604,0
1742111507376067,16576,0,35848,5059,8267,0,43380,0
1742111507398059,15068,0,35413,5067,,,,
1742111507407613,8812,0,43517,0,16292,17,35770,5059
1742111507417893,7235,0,43655,0,16713,0,35972,5016
1742111507428173,8353,0,43215,0,15191,0,35309,5002
1742111507438453,6944,0,43163,0,,,,
1742111507444256,16651,0,35788,4988,10642,0,43751,0
1742111507459680,15173,9,35699,5015,7319,0,43957,0
1742111507475104,17160,0,35897,4998,6628,0,43403,0
1742111507490528,15743,0,35760,5014,,,,
1742111507498111,9556,0,43280,0,15374,0,35230,5005
1742111507512391,7019,0,43715,0,15544,0,36035,5045
1742111507526671,8128,0,43527,0,14786,0,35260,5024
1742111507540951,6628,0,43408,0,,,,
1742111507548645,16933,0,36034,5030,8337,0,43004,0
1742111507567213,15507,0,35454,5072,8620,0,43716,0
1742111507585781,16594,18,36184,5046,6626,0,43118,0
1742111507604349,14639,0,35764,5025,,,,
1742111507612944,8998,0,43108,0,15941,7,35901,5046
1742111507625792,8001,0,43640,0,15875,12,35761,5016
1742111507638640,6872,0,43397,0,14589,0,35415,5037
1742111507651488,7614,0,43511,0,,,,
1742111507658545,15541,0,35988,5049,10253,0,43394,0
1742111507676257,14387,0,35968,5052,6950,0,43155,0
1742111507693969,16586,8,35979,5041,7864,0,43071,0
1742111507711681,15718,0,36146,5045,,,,
1742111507721040,8750,0,43317,0,15697,0,35729,5044
1742111507742752,6342,0,42734,0,15457,12,35922,5061
1742111507764464,8375,0,43190,0,14892,0,35431,5017
1742111507786176,7501,0,43536,0,,,,
1742111507795961,17471,3,36302,5024,10051,0,43137,0
1742111507809105,15911,0,35883,5029,6958,0,43252,0
1742111507822249,16915,7,36087,5031,6673,0,42786,0
1742111507835393,15858,0,36080,5041,,,,
1742111507841626,9927,0,42641,0,16805,0,35567,5038
1742111507851906,6580,0,42752,0,17138,1,35855,5032
1742111507862186,8212,0,43053,0,16135,0,35935,5034
1742111507872466,7305,0,43485,0,,,,
1742111507878683,16508,0,35630,5028,9084,0,43026,0
1742111507897539,15333,0,35151,5052,8273,0,42650,0
1742111507916395,17790,0,35776,5030,6391,0,42475,0
1742111507935251,16483,13,35954,5064,,,,
1742111507943736,9307,0,42825,0,16169,0,35681,5048
1742111507954872,8071,0,42690,0,16032,8,35679,5038
1742111507966008,6628,0,42732,0,16136,0,35824,5032
1742111507977144,7389,0,42758,0,,,,
1742111507983772,17748,0,36388,5059,9927,0,42335,0
1742111508003196,15432,0,35133,5016,6499,0,42731,0
1742111508022620,17399,7,36177,5060,7213,0,42148,0
1742111508042044,15531,0,35655,5020,,,,
1742111508051236,7904,0,42592,0,17385,18,35885,5024
1742111508066372,6722,0,42424,0,17091,0,35864,4978
1742111508081508,8476,0,42951,0,16774,0,36021,5004
1742111508096644,6253,0,41853,0,,,,
1742111508104166,16416,0,35753,5004,9804,0,42616,0
1742111508118734,15612,0,35475,5011,6608,0,42418,0
1742111508133302,17894,0,35894,5005,6710,0,42528,0
1742111508147870,16267,0,35656,5011,,,,
1742111508155244,10616,0,42980,0,16663,6,35692,5026
1742111508170380,6730,0,42616,0,16067,0,35727,5006
1742111508185516,7898,0,42707,0,16158,0,35859,5020
1742111508200652,6746,0,42813,0,,,,
1742111508208744,17878,0,36174,5010,8282,0,42175,0
1742111508227880,15888,0,35549,5007,8465,0,42792,0
1742111508247016,17136,0,35911,5047,6722,0,42787,0
1742111508266152,15383,0,35562,5050,,,,
1742111508274768,9277,0,43051,0,17068,0,35529,5040
1742111508286192,7906,0,42958,0,16889,21,36104,5059
1742111508297616,6826,0,43200,0,15851,0,35746,5051
1742111508309040,7664,0,43388,0,,,,
1742111508315738,16979,0,35977,5070,9628,0,42792,0
1742111508334874,14905,0,35308,5027,6866,0,43129,0
1742111508354010,18171,14,36348,5044,8138,0,42927,0
1742111508373146,16635,0,35773,5007,,,,
1742111508382157,8677,0,43206,0,16717,0,35578,5008
1742111508396725,6665,0,42982,0,16273,35,35696,5011
1742111508411293,8421,0,43061,0,16789,0,35715,5028
1742111508425861,6442,0,42657,0,,,,
1742111508433182,18464,0,35962,5003,9706,0,43088,0
1742111508448038,16489,0,35836,5017,6501,0,42833,0
1742111508462894,18046,11,36136,5007,6821,0,43073,0
1742111508477750,16633,0,36046,5007,,,,
1742111508485267,10368,0,43243,0,18379,7,35771,5021
1742111508500691,6891,0,43214,0,17960,0,35892,5019
1742111508516115,8268,0,43511,0,17032,0,35411,4997
1742111508531539,7450,0,43492,0,,,,
1742111508539654,17506,0,35689,4985,8354,0,42883,0
1742111508558222,16812,0,35570,4983,7549,0,43440,0
1742111508576790,18930,16,36002,4989,7658,0,43198,0
1742111508595358,17663,0,36170,5008,,,,
1742111508603811,8594,0,42866,0,17858,0,35921,5015
